HS,TS,TA,HA,TT,C
7488.833,2040,1777,7004,122.97025,45.78500
7488.500,2040,1744,7077,122.97749,45.79250
7487.500,2040,1722,7149,122.98472,45.80500
7487.167,2060,1725,7192,122.99196,45.79750
7486.833,2060,1700,7243,122.99920,45.80000
7487.667,2060,1679,7298,123.00642,45.81250
7488.167,2060,1661,7354,123.01367,45.79500
7487.667,2060,1650,7426,123.02090,45.82500
7487.667,2060,1642,7487,123.02815,45.79000
7486.833,2060,1635,7527,123.03537,45.81250
7486.667,2060,1633,7578,123.04264,45.79750
7486.667,2060,1625,7594,123.04985,45.81750
7486.667,2060,1608,7606,123.05708,45.82500
7486.667,2060,1597,7628,123.06433,45.81750
7487.000,2060,1591,7673,123.07157,45.82000
7485.833,2060,1592,7729,123.07881,45.85000
7485.833,2060,1580,7747,123.08604,45.82500
7485.833,2060,1553,7748,123.09329,45.83500
7484.167,2060,1537,7764,123.10052,45.83250
7485.000,2060,1521,7787,123.10777,45.84250
7484.167,2060,1520,7841,123.11499,45.87750
7483.500,2060,1517,7891,123.12223,45.84000
7484.167,2060,1501,7904,123.12948,45.85750
7483.833,2060,1491,7933,123.13670,45.85750
7483.833,2060,1478,7966,123.14396,45.84250
7483.333,2060,1463,7986,123.15119,45.86500
7482.333,2060,1464,8044,123.15843,45.85750
7482.667,2060,1460,8101,123.16567,45.87500
7482.333,2060,1460,8160,123.17291,45.85250
7481.833,2060,1449,8198,123.18015,45.86000
7481.833,2060,1440,8221,123.18738,45.86250
7481.000,2060,1444,8279,123.19462,45.86500
7481.000,2060,1442,8331,123.20186,45.86500
7480.667,2060,1430,8343,123.20910,45.87000
7481.000,2060,1419,8340,123.21633,45.90250
7481.333,2060,1445,8317,123.22356,45.85000
7480.000,2060,1447,8295,123.23081,45.87250
7480.000,2060,1441,8290,123.23804,45.86500
7479.833,2040,1411,8274,123.24528,45.87500
7479.000,2040,1381,8277,123.25252,45.88500
7478.333,2040,1358,8290,123.25975,45.86500
7479.167,2040,1353,8305,123.26699,45.88250
7479.333,2040,1343,8318,123.27422,45.87000
7478.000,2040,1339,8327,123.28147,45.89500
7477.500,2040,1359,8346,123.28872,45.89500
7478.000,2040,1406,8342,123.29594,45.88000
7477.000,2040,1464,8300,123.30317,45.87000
7476.500,2040,1522,8265,123.31042,45.88000
7476.167,2040,1632,8256,123.31765,45.87000
7475.833,2040,1773,7819,123.32488,45.86250
7475.000,2040,1889,7104,123.33212,45.83750
7474.000,2040,2051,6704,123.33938,45.83000
7473.500,2040,2218,6016,123.34660,45.80750
7472.500,2040,2379,5662,123.35385,45.78500
7471.500,2040,2521,5395,123.36109,45.76500
7470.667,2040,2612,5139,123.36831,45.73000
7470.167,2040,2679,5021,123.37554,45.77250
7470.167,2040,2762,4833,123.38279,45.76000
7468.333,2040,2876,4548,123.39001,45.77500
7467.000,2040,2955,4015,123.39726,45.77000
7466.500,2040,2966,4017,123.40450,45.76500
7465.000,2020,2926,4057,123.41174,45.75500
7464.167,2020,2986,3877,123.41899,45.74000
7462.833,2020,3066,3663,123.42622,45.73250
7462.167,2020,3084,3599,123.43346,45.74250
7461.333,2020,3074,3725,123.44069,45.71250
7460.000,2020,3024,3706,123.44794,45.68250
7457.833,2020,3074,3631,123.45519,45.71500
7457.833,2020,3076,3695,123.46243,45.70250
7455.667,2020,3018,3699,123.46966,45.70750
7455.000,2020,3025,3658,123.47691,45.72500
7453.333,2020,3078,3458,123.48414,45.70250
7452.167,2020,3148,3422,123.49139,45.71750
7451.833,2020,3151,3403,123.49862,45.70750
7449.833,2020,3136,3229,123.50587,45.72250
7448.667,2020,3195,3258,123.51310,45.70750
7448.000,2020,3249,3147,123.52034,45.69500
7447.167,2020,3244,3114,123.52758,45.71750
7446.000,2020,3211,3055,123.53481,45.69250
7444.333,2020,3220,3256,123.54205,45.71250
7443.167,2020,3245,3119,123.54928,45.68000
7441.833,2020,3304,3003,123.55653,45.70000
7441.167,2020,3285,2933,123.56376,45.68000
7441.000,2020,3318,2900,123.57101,45.69500
7440.833,2020,3329,2917,123.57825,45.70250
7438.500,2020,3306,2898,123.58549,45.71750
7438.833,2020,3276,2808,123.59272,45.68750
7437.667,2020,3307,2868,123.59997,45.67750
7437.667,2020,3310,2928,123.60720,45.70500
7436.667,2020,3345,2758,123.61444,45.72250
7437.500,2020,3295,2898,123.62168,45.70000
7436.000,2020,3280,2808,123.62894,45.71000
7435.500,2020,3268,2843,123.63617,45.72500
7435.667,2020,3276,2724,123.64340,45.68250
7435.667,2020,3255,2798,123.65064,45.71250
7435.667,2020,3269,2682,123.65787,45.68750
7435.667,2020,3241,2724,123.66512,45.70250
7435.333,2020,3177,2862,123.67235,45.68500
7434.167,2020,3123,2986,123.67959,45.69000
7433.833,2020,3113,2847,123.68684,45.71500
7433.167,2020,3025,3044,123.69407,45.72000
7432.833,2020,3061,3252,123.70130,45.70000
7433.000,2020,3053,3196,123.70854,45.71500
7431.833,2020,2992,3225,123.71578,45.71250
7431.000,2020,2949,3357,123.72302,45.69750
7431.333,2020,2908,3507,123.73025,45.69250
7430.667,2040,2868,3524,123.73749,45.65500
7429.833,2040,2876,3619,123.74472,45.68250
7429.500,2040,2857,3668,123.75196,45.68500
7429.667,2040,2810,3753,123.75919,45.70250
7429.667,2040,2777,3796,123.76644,45.69500
7430.000,2040,2724,3937,123.77367,45.70000
7429.500,2040,2676,4078,123.78090,45.72500
7429.167,2040,2634,4217,123.78815,45.71250
7428.500,2040,2599,4453,123.79538,45.74000
7429.167,2040,2550,4646,123.80263,45.72250
7428.500,2040,2483,4890,123.80986,45.74750
7428.000,2060,2417,5139,123.81708,45.76000
7428.000,2060,2350,5386,123.82433,45.75000
7428.833,2060,2288,5627,123.83155,45.77500
7428.833,2060,2231,5807,123.83880,45.77500
7428.500,2060,2165,6042,123.84603,45.76750
7428.000,2060,2106,6258,123.85329,45.77750
7428.333,2060,2063,6405,123.86050,45.79750
7429.500,2060,2005,6589,123.86774,45.79500
7429.667,2060,1942,6753,123.87501,45.79000
7430.000,2060,1876,6907,123.88223,45.80500
7429.000,2060,1811,7038,123.88948,45.79250
7428.333,2060,1755,7156,123.89670,45.80000
7428.833,2060,1727,7300,123.90395,45.79250
7427.167,2100,1709,7393,123.91117,45.82250
7427.500,2100,1686,7443,123.91841,45.82750
7428.333,2100,1657,7478,123.92565,45.83500
7427.500,2100,1631,7514,123.93288,45.84250
7427.500,2100,1609,7564,123.94012,45.86000
7428.000,2100,1588,7608,123.94736,45.84250
7427.667,2100,1565,7653,123.95458,45.83500
7427.667,2100,1549,7727,123.96183,45.85000
7427.667,2100,1540,7809,123.96907,45.85000
7427.667,2100,1531,7886,123.97632,45.86250
7427.000,2100,1520,7951,123.98355,45.85250
7427.167,2100,1517,8035,123.99080,45.86250
7427.333,2100,1510,8109,123.99803,45.88250
7426.833,2100,1496,8147,124.00527,45.89000
7426.000,2100,1476,8169,124.01250,45.86750
7426.167,2100,1466,8205,124.01972,45.87750
7426.500,2100,1450,8219,124.02697,45.88000
7426.167,2100,1446,8260,124.03421,45.89250
7425.000,2100,1439,8292,124.04146,45.86750
7425.167,2100,1420,8307,124.04869,45.86250
7423.500,2100,1405,8324,124.05591,45.87500
7423.667,2100,1396,8350,124.06315,45.87750
7423.167,2100,1392,8382,124.07041,45.89250
7423.167,2100,1389,8417,124.07763,45.86000
7423.167,2100,1380,8438,124.08487,45.88000
7423.333,2100,1380,8470,124.09211,45.89500
7423.333,2100,1378,8514,124.09934,45.90000
7422.000,2100,1380,8552,124.10659,45.91000
7422.167,2100,1389,8610,124.11383,45.90250
7421.667,2100,1386,8648,124.12106,45.91250
7421.833,2100,1382,8674,124.12830,45.92000
7420.833,2100,1383,8707,124.13553,45.90500
7421.000,2100,1400,8771,124.14278,45.89750
7420.500,2100,1403,8818,124.15001,45.91250
7420.667,2100,1407,8854,124.15725,45.92000
7420.167,2100,1426,8912,124.16450,45.93750
7420.667,2100,1436,8961,124.17174,45.91000
7419.833,2100,1462,9032,124.17897,45.91750
7419.500,2100,1462,9067,124.18620,45.92250
7419.833,2100,1429,9059,124.19344,45.91500
7419.000,2100,1406,9063,124.20067,45.94250
7417.833,2100,1389,9061,124.20792,45.92750
7417.500,2100,1375,9071,124.21515,45.93000
7417.833,2100,1372,9079,124.22241,45.93250
7418.667,2060,1375,9092,124.22964,45.94250
7417.667,2060,1393,9116,124.23690,45.93000
7417.500,2060,1404,9140,124.24412,45.93250
7417.333,2060,1414,9168,124.25139,45.95500
7416.333,2060,1424,9203,124.25861,45.94500
7417.000,2060,1426,9227,124.26583,45.94000
7416.167,2060,1413,9235,124.27308,45.93000
7416.000,2060,1393,9233,124.28031,45.92000
7415.167,2060,1383,9235,124.28756,45.91500
7415.833,2060,1400,9257,124.29479,45.94500
7414.500,2060,1446,9294,124.30203,45.95500
7415.167,2060,1529,9401,124.30926,45.95000
7414.833,2060,1641,9534,124.31652,45.94250
7414.833,2060,1768,9569,124.32375,45.93500
7413.333,2060,1846,9562,124.33098,45.91500
7413.167,2060,1912,9457,124.33822,45.90000
7413.333,2060,2017,9067,124.34546,45.89750
7413.000,2060,2143,8316,124.35270,45.88000
7411.833,2060,2248,7745,124.35992,45.88000
7412.000,2060,2302,6956,124.36716,45.86750
7412.000,2060,2381,6460,124.37441,45.85250
7412.667,2040,2496,6161,124.38163,45.85250
7411.000,2040,2600,5563,124.38888,45.86000
7409.667,2040,2567,5498,124.39612,45.85750
7408.833,2040,2657,5115,124.40337,45.87500
7406.833,2040,2660,4674,124.41060,45.84000
7405.667,2040,2690,4558,124.41782,45.84250
7404.000,2040,2758,4434,124.42507,45.85250
7403.667,2040,2752,4204,124.43230,45.82250
7402.333,2040,2774,4322,124.43954,45.85500
7400.667,2040,2788,4232,124.44678,45.84250
7399.167,2040,2857,4149,124.45403,45.80000
7397.500,2040,2918,4034,124.46126,45.81500
7396.833,2040,2987,3817,124.46850,45.81250
7394.500,2040,3079,3742,124.47574,45.77750
7393.500,2040,3089,3629,124.48297,45.79250
7392.833,2040,3076,3577,124.49021,45.79000
7391.833,2040,3155,3416,124.49744,45.80000
7390.667,2040,3202,3294,124.50469,45.77500
7389.833,2040,3258,3181,124.51193,45.79000
7387.667,2040,3315,3081,124.51917,45.74750
7386.500,2040,3299,3003,124.52641,45.78750
7385.000,2040,3270,3285,124.53366,45.78500
7385.500,2040,3310,3223,124.54089,45.77250
7383.833,2040,3339,2829,124.54815,45.77250
7382.000,2040,3404,2706,124.55537,45.78250
7381.333,2020,3426,2668,124.56263,45.77000
7380.167,2020,3350,2710,124.56986,45.76750
7379.167,2020,3441,2564,124.57709,45.76250
7378.500,2020,3486,2367,124.58434,45.75000
7377.833,2020,3483,2225,124.59159,45.74500
7376.667,2020,3483,2326,124.59882,45.75000
7374.833,2020,3437,2411,124.60606,45.75000
7374.500,2020,3462,2369,124.61329,45.73000
7374.167,2020,3470,2256,124.62053,45.73750
7373.500,2020,3396,2364,124.62777,45.76000
7373.833,2020,3417,2304,124.63500,45.76000
7373.333,2020,3398,2250,124.64223,45.76500
7373.500,2040,3402,2258,124.64948,45.77500
7371.667,2040,3348,2258,124.65671,45.76000
7370.833,2040,3299,2322,124.66395,45.74250
7371.167,2040,3245,2410,124.67118,45.75750
7371.167,2040,3209,2415,124.67843,45.75250
7370.667,2040,3189,2333,124.68566,45.76000
7370.500,2040,3166,2399,124.69289,45.71750
7369.333,2040,3145,2466,124.70014,45.72250
7368.000,2040,3142,2393,124.70736,45.77000
7366.833,2040,3056,2505,124.71459,45.74250
7366.833,2040,3007,2441,124.72183,45.73750
7367.000,2040,3056,2534,124.72907,45.74750
7365.333,2040,3018,2507,124.73630,45.73750
7365.000,2040,2965,2578,124.74354,45.76000
7364.500,2040,2916,2489,124.75078,45.74250
7365.333,2040,2881,2570,124.75801,45.73000
7364.500,2040,2785,2696,124.76524,45.74250
7363.333,2060,2803,2606,124.77248,45.71500
7362.667,2060,2791,2882,124.77971,45.71750
7363.000,2060,2752,2901,124.78696,45.72750
7362.333,2060,2713,2988,124.79419,45.73750
7362.333,2060,2667,2936,124.80142,45.72500
7361.833,2060,2618,3012,124.80866,45.72500
7362.500,2060,2575,3221,124.81590,45.72500
7361.667,2060,2526,3445,124.82314,45.75000
7361.333,2060,2464,3631,124.83037,45.75750
7360.667,2060,2390,3683,124.83760,45.73500
7360.000,2100,2324,4059,124.84485,45.76000
7360.333,2100,2202,4456,124.85208,45.79500
7360.167,2100,2082,4898,124.85932,45.81250
7359.833,2100,1991,5112,124.86655,45.82500
7359.833,2100,1928,5189,124.87380,45.82750
7360.500,2100,1915,5400,124.88102,45.84500
7360.167,2100,1869,5661,124.88825,45.81500
7359.667,2100,1818,5924,124.89549,45.82750
7359.833,2100,1784,6108,124.90272,45.83000
7359.833,2100,1750,6226,124.90995,45.83750
7359.500,2100,1727,6321,124.91720,45.84250
7359.333,2100,1706,6376,124.92443,45.84000
7359.000,2100,1682,6503,124.93167,45.85250
7359.000,2100,1670,6613,124.93890,45.84000
7358.833,2100,1662,6599,124.94613,45.85000
7359.333,2100,1656,6602,124.95338,45.86000
7359.000,2100,1644,6583,124.96061,45.86500
7357.667,2120,1633,6596,124.96785,45.86000
7358.333,2120,1621,6575,124.97509,45.86500
7357.333,2120,1610,6628,124.98231,45.86500
7357.500,2120,1590,6708,124.98955,45.85250
7356.833,2120,1567,6628,124.99681,45.87250
7356.833,2120,1559,6647,125.00403,45.87250
7356.333,2120,1545,6663,125.01126,45.86750
7356.333,2120,1531,6580,125.01851,45.87750
7355.833,2120,1526,6566,125.02574,45.86250
7355.833,2120,1521,6491,125.03297,45.86000
7355.167,2120,1521,6702,125.04021,45.88500
7355.833,2120,1500,6863,125.04744,45.88250
7354.167,2120,1490,6908,125.05469,45.86250
7354.667,2120,1476,6854,125.06192,45.87750
7354.333,2120,1475,6691,125.06917,45.88000
7354.000,2120,1465,6800,125.07640,45.88750
7353.500,2120,1448,6837,125.08363,45.91250
7353.000,2120,1431,6847,125.09088,45.88000
7353.167,2120,1422,6853,125.09811,45.88000
7352.000,2120,1417,6895,125.10537,45.88000
7351.500,2120,1414,6919,125.11258,45.89250
7351.500,2120,1421,7037,125.11981,45.89000
7351.000,2120,1537,6638,125.12706,45.90250
7351.000,2120,1582,6377,125.13432,45.89500
7350.833,2120,1600,6179,125.14154,45.90000
7350.333,2100,1617,6039,125.14877,45.87250
7349.500,2100,1666,5772,125.15601,45.88750
7349.333,2100,1672,5655,125.16324,45.90750
7348.167,2100,1659,5592,125.17049,45.87000
7347.833,2100,1648,5592,125.17771,45.88500
7348.167,2100,1639,5630,125.18495,45.88500
7347.833,2100,1632,5910,125.19220,45.91500
7347.833,2100,1607,6097,125.19943,45.89500
7346.833,2100,1591,6183,125.20667,45.89500
7347.167,2100,1551,6399,125.21391,45.91500
7346.000,2100,1503,6539,125.22115,45.88500
7345.333,2100,1464,6707,125.22839,45.91500
7344.833,2100,1433,6831,125.23561,45.89750
7345.333,2100,1403,6924,125.24286,45.91750
7344.500,2100,1384,6998,125.25009,45.90750
7345.000,2100,1366,6989,125.25733,45.93000
7344.000,2100,1370,7019,125.26456,45.92750
7343.667,2100,1360,7077,125.27179,45.91750
7344.167,2100,1357,7108,125.27904,45.94000
7342.833,2100,1362,7064,125.28627,45.92250
7343.000,2100,1414,6940,125.29352,45.94000
7343.000,2100,1501,6782,125.30075,45.91000
7341.667,2100,1578,6668,125.30799,45.90500
7341.333,2100,1639,6463,125.31524,45.89250
7340.500,2060,1735,6600,125.32247,45.90250
7339.500,2060,1864,6303,125.32972,45.88000
7340.333,2060,1991,5842,125.33693,45.87250
7339.167,2060,2086,5595,125.34418,45.85000
7337.667,2060,2198,5401,125.35141,45.84000
7336.833,2060,2292,5205,125.35865,45.82750
7335.333,2060,2388,4997,125.36588,45.79500
7334.667,2060,2497,4696,125.37314,45.80000
7333.833,2060,2631,4516,125.38036,45.80250
7331.833,2060,2743,4076,125.38760,45.77750
7330.333,2060,2781,3899,125.39483,45.79000
7330.000,2060,2899,3810,125.40206,45.77250
7328.833,2060,2940,3609,125.40931,45.77500
7326.333,2060,2959,3614,125.41654,45.76000
7325.000,2060,3007,3502,125.42378,45.75250
7324.000,2060,3048,3404,125.43102,45.75750
7323.000,2060,3132,3123,125.43826,45.75000
7322.333,2060,3186,3105,125.44550,45.74500
7320.500,2060,3189,3029,125.45273,45.72000
7319.833,2040,3209,2991,125.45998,45.71000
7318.167,2040,3239,3075,125.46722,45.72250
7316.500,2040,3230,2948,125.47446,45.73250
7314.667,2040,3254,2935,125.48170,45.75500
7313.500,2040,3285,2796,125.48894,45.74500
7312.833,2040,3323,2917,125.49618,45.75000
7311.500,2040,3309,2900,125.50341,45.74000
7310.500,2040,3343,2726,125.51066,45.75750
7309.000,2040,3418,2534,125.51789,45.74500
7308.667,2040,3437,2560,125.52514,45.75000
7307.167,2040,3493,2387,125.53237,45.73750
7308.500,2040,3501,2296,125.53962,45.74750
7602.500,2040,3521,2366,125.54685,45.74000
7686.000,2040,3502,2227,125.55410,45.72250
7795.667,2040,3560,2248,125.56133,45.73500
7797.667,2040,3513,2519,125.56856,45.72000
7773.333,2040,3472,2923,125.57581,45.72000
7750.167,2040,3409,3132,125.58304,45.74250
7726.833,2040,3399,3231,125.59029,45.73500
7704.667,2040,3412,3136,125.59752,45.71250
7691.500,2040,3344,3258,125.60477,45.71000
7674.500,2040,3327,3196,125.61200,45.73750
7662.833,2040,3311,3262,125.61924,45.73000
7653.333,2040,3244,3404,125.62648,45.77750
7647.333,2040,3224,3406,125.63372,45.75000
7641.333,2040,3238,3432,125.64096,45.75500
7635.000,2040,3217,3437,125.64819,45.74500
7628.500,2040,3215,3397,125.65544,45.75000
7623.667,2040,3222,3371,125.66266,45.75250
7618.833,2040,3159,3542,125.66991,45.78250
7614.667,2040,3157,3570,125.67714,45.76500
7610.167,2040,3131,3654,125.68438,45.79250
7607.333,2060,3094,3714,125.69162,45.74750
7602.833,2060,3051,3801,125.69885,45.77500
7600.000,2060,3011,3863,125.70609,45.77250
7596.333,2060,3011,3866,125.71332,45.78000
7593.667,2060,3011,3846,125.72057,45.75000
7591.833,2060,2984,3894,125.72780,45.78250
7589.500,2060,2953,3883,125.73503,45.77000
7586.500,2060,2919,3997,125.74227,45.77000
7584.167,2060,2838,3993,125.74950,45.79250
7581.667,2060,2890,3959,125.75674,45.78500
7580.833,2060,2830,4064,125.76398,45.80250
7578.333,2060,2760,4129,125.77122,45.77250
7576.500,2060,2703,4213,125.77845,45.79000
7575.000,2060,2688,4251,125.78568,45.80750
7573.000,2100,2679,4178,125.79293,45.79500
7570.833,2100,2646,4124,125.80015,45.78250
7568.833,2100,2584,4354,125.80740,45.78250
7567.000,2100,2525,4418,125.81462,45.81000
7566.333,2100,2464,4589,125.82186,45.80750
7565.167,2100,2406,4748,125.82910,45.80500
7564.167,2100,2352,4972,125.83634,45.80000
7562.500,2100,2294,5155,125.84356,45.82500
7561.833,2100,2244,5218,125.85080,45.82500
7560.667,2100,2195,5345,125.85803,45.81500
7559.333,2100,2150,5453,125.86528,45.82750
7558.333,2100,2098,5613,125.87251,45.84000
7557.333,2120,2052,5809,125.87975,45.83250
7556.000,2120,2012,6017,125.88699,45.84750
7554.833,2120,1962,6189,125.89422,45.82500
7554.333,2120,1919,6276,125.90145,45.85000
7553.333,2120,1889,6467,125.90869,45.85250
7552.667,2120,1845,6615,125.91593,45.86000
7551.833,2120,1802,6701,125.92316,45.85000
7550.833,2120,1772,6789,125.93039,45.85500
7549.500,2120,1746,6883,125.93763,45.85750
7548.833,2120,1725,7006,125.94486,45.85500
7548.167,2120,1699,7049,125.95211,45.86000
7546.500,2120,1685,7070,125.95934,45.90000
7545.500,2120,1684,7089,125.96659,45.87250
7545.333,2120,1676,7140,125.97382,45.86750
7544.667,2120,1655,7115,125.98105,45.85250
7543.333,2120,1633,7114,125.98830,45.86250
7542.000,2120,1618,7157,125.99552,45.88000
7542.333,2120,1607,7199,126.00278,45.88500
7540.667,2120,1589,7220,126.01000,45.89250
7539.500,2120,1573,7257,126.01723,45.88500
7538.667,2120,1567,7273,126.02447,45.89000
7537.667,2120,1552,7243,126.03171,45.89000
7537.167,2120,1545,7240,126.03895,45.90250
7536.333,2120,1532,7243,126.04619,45.89000
7535.667,2120,1517,7247,126.05343,45.88500
7534.833,2120,1496,7223,126.06066,45.90000
7534.167,2120,1477,7230,126.06789,45.88750
7533.333,2120,1470,7304,126.07514,45.90000
7532.167,2120,1467,7363,126.08237,45.92250
7531.333,2120,1473,7390,126.08961,45.87000
7531.000,2120,1481,7380,126.09684,45.89250
7529.833,2120,1483,7409,126.10409,45.91000
7528.833,2120,1472,7435,126.11132,45.89500
7527.500,2120,1455,7450,126.11855,45.89000
7527.000,2120,1448,7480,126.12579,45.92000
7525.167,2120,1431,7505,126.13302,45.90500
7524.833,2120,1411,7531,126.14027,45.90000
7524.500,2120,1406,7587,126.14750,45.90750
7523.333,2120,1396,7639,126.15475,45.88750
